Latitude,Longitude,Depth_km,Tectonic_Plate_Region,Seismic_Activity_Level,Foreshock_Count,Aftershock_Count,Energy_Released_Joules,Fault_Type,Magnitude
40.041380747070946,33.55976523865834,26.562603628633042,Indian,High,2,2,371295772930409.8,Normal,1.865713044135621
-39.46097476064595,141.22889933027483,4.099426315433483,Indian,Moderate,1,7,655988250840110.6,Reverse,4.625367725795558
-85.62312604233831,-113.2811353696628,101.8283136273505,Indian,Moderate,5,3,1360067734299632.2,Reverse,8.467211687095062
26.1850132632902,-151.57110161130169,84.77157092441422,North America,Low,3,3,658446470059864.2,Strike-slip,2.1955579094477295
-58.120077706731195,-93.77633883256628,28.1748490031099,South American,Moderate,1,6,378022154286301.2,Normal,5.6179330609233915
79.28254518352458,106.04818033206851,78.81803151391838,South American,Low,2,6,100927029646304.03,Normal,9.155173957000304
81.70714386046572,-167.518703978466,35.28540094159703,Indian,High,0,6,2634728002218191.0,Reverse,6.234049172881516
74.67559023968073,29.81046063005627,98.81394066451114,Indian,Moderate,1,3,2053055322504888.2,Normal,4.459682571402816
-23.371433954020006,178.35750582887158,42.38309169247107,African,Moderate,5,7,1567168693726810.0,Strike-slip,6.947356756450176
-87.21780902480387,128.05059378151418,37.20529203178632,Pacific,Moderate,1,11,1184402111906809.2,Strike-slip,7.921201271168358
77.09734126579056,7.720448055692202,191.04550300739893,Pacific,Moderate,3,9,724658249202219.8,Strike-slip,5.814646680981579
-12.926853302883416,-157.08927265680876,20.219842518732833,Eurasian,Moderate,1,6,2276886022393475.5,Normal,8.346491230936934
83.99786742786051,119.29446517885555,8.983928916488008,Eurasian,Moderate,3,3,1568783193329437.2,Normal,5.131325834381639
83.45159587606551,35.63226294379581,61.4863502699334,South American,Moderate,5,3,1692878446068213.0,Reverse,7.970261019856309
63.54170198412481,-138.62412105855594,243.89423623377374,South American,Moderate,0,4,370412405110706.7,Reverse,9.068173163651256
-36.99919942747458,-146.21137746359176,33.21897045719939,North America,Moderate,1,8,550707562711694.44,Strike-slip,5.011191203211654
-20.68240885165345,147.46565499717326,4.483116706466886,North America,Low,3,4,1226908031111525.0,Normal,5.945015440267927
63.20460087303425,60.912094657708224,29.01243606062625,Pacific,High,1,5,463723078392287.1,Normal,5.9852078865485145
-32.95403907187002,118.543247754032,49.35569938488493,Eurasian,Moderate,3,10,681168518608304.1,Strike-slip,7.532913772384616
-59.49130559650335,136.4324041016162,12.365171363534095,Pacific,Moderate,0,7,1039908478066955.9,Strike-slip,7.906692561596805
10.224227242503034,25.838046737395985,75.12704288600955,Pacific,High,1,5,575823631045430.0,Reverse,0.7450638458545465
78.50785934894057,6.280686631814859,426.75874840250117,Eurasian,Low,0,5,1575227842975559.2,Reverse,7.1002360768134904
35.28536340149515,-25.04613228444353,42.07032873484648,North America,High,2,3,123613694704951.4,Strike-slip,7.554337201672139
12.611010616085693,-65.89922839519706,30.665894590582944,African,High,4,6,1266048617422575.2,Normal,6.803864955124132
-72.50823112126166,-23.545454090863757,35.83999470645449,African,High,1,4,156899525156333.6,Reverse,6.923260933907865
20.70130080585055,98.59667606285632,8.56329746613144,African,High,3,4,2778038021595263.5,Strike-slip,0.872625732658425
88.20969301876738,36.692435165447364,150.35457894888094,Eurasian,Moderate,1,1,376932580891618.6,Normal,4.478347957540155
-64.78487725742568,141.30838438374457,37.50918159807065,Indian,Low,2,8,1586856605322728.8,Strike-slip,7.863616847495665
3.299337425472615,-20.38319482349243,34.288666754589954,Indian,Moderate,3,0,736925578664212.5,Normal,8.906064271655932
67.92715294703197,38.55224833875144,75.4529379853743,Indian,Moderate,0,4,95505972217069.97,Reverse,2.565211285147413
43.338351195756786,47.270719113115945,40.84193487754452,South American,Low,2,7,873678790803098.4,Normal,5.7127544631751555
35.462833379148236,33.01097843027719,73.13513109695401,North America,Moderate,3,7,2432440244225810.0,Normal,7.738972155955254
36.447135117679665,72.94815831078589,4.4390636577517375,North America,Moderate,3,7,171066419477524.28,Strike-slip,7.271668785732672
-25.291592780444063,-94.52395138506974,117.63656177061678,South American,High,1,2,387586314548113.1,Normal,6.070011052820712
-37.153468032391196,4.450959916484635,197.52917825097762,Pacific,High,1,7,578317249396867.1,Reverse,0.668220694358002
55.68500798613246,-142.47907098899483,73.24106043142643,African,High,2,3,321656817620735.44,Strike-slip,7.014972561004093
55.820411042252545,-41.57592204786749,216.40450928098957,Indian,Moderate,0,6,2878473370544213.5,Strike-slip,7.459182529509334
66.07301734441867,-4.439855296344803,11.494379859492726,African,High,1,4,474012076038490.2,Strike-slip,7.005645559630715
74.38329946016484,54.80073343637008,45.42789335685496,Indian,High,4,2,1073126015945410.8,Strike-slip,7.39228245340961
2.041631794968808,162.19117893103328,64.45724589205892,African,Moderate,1,2,253495502141410.38,Strike-slip,4.3782340341097425
0.27293304369592875,36.23438395740811,61.01508103251143,Pacific,Low,3,3,248084427117704.47,Strike-slip,9.443769313328518
53.69313221401953,87.69380982356154,35.92854263963704,African,High,5,1,193401920645950.16,Strike-slip,7.43708224285393
26.993507539997722,2.2557814182729885,28.883206643924282,African,High,2,8,570597326083601.6,Reverse,5.70812004751987
36.35403790638661,48.27745129547927,9.49327159354314,Eurasian,Moderate,2,5,761122432047921.1,Reverse,8.907721427719615
53.2426804984982,-154.46440219184157,34.800981996247685,African,Low,1,5,10806344537459.873,Strike-slip,8.673785055122165
70.20096152716192,-88.41903089693508,12.426823622999743,Eurasian,Moderate,3,6,1789303054365572.2,Normal,7.831103588008384
-29.160871766723552,-49.732886446150076,92.79442477584062,North America,Low,1,1,718985929402362.6,Strike-slip,5.573254270853897
-22.39506852481007,-9.902392197655104,16.397051923025312,South American,High,2,4,171037371464601.12,Strike-slip,5.243909172320421
-73.08325082864357,-163.56645161914184,4.224520741835395,African,High,2,1,69664503234269.87,Strike-slip,3.4583713877706868
14.090425379311313,-129.59132488080564,56.2645756840569,North America,Low,1,1,65284716409978.43,Normal,2.757901811935535
-83.53039071658642,-80.34684919512992,63.31049298701905,Eurasian,Moderate,4,5,297925675274455.1,Reverse,5.111235652775779
-6.192356736157166,169.75176872437822,143.85322258120362,African,Low,2,1,691732477666102.9,Normal,5.700035855407764
7.676034247363788,-60.71507744290173,60.223774199321866,African,Moderate,1,4,1967825293206197.2,Normal,2.70073788312961
-38.422574616908804,-6.465219079650296,29.669810854090848,Pacific,Moderate,2,7,2332687940177511.5,Normal,8.803411192881308
16.349986902421932,-109.40482341417854,113.722830506555,North America,Moderate,0,4,1785745111666556.5,Normal,5.515465970608867
-84.5099550109711,39.880825587276576,54.399468403328434,Indian,Moderate,0,4,398335784419170.56,Strike-slip,5.238547928439319
-83.2773260251414,-78.95404241424924,5.781973082322071,Indian,Low,1,4,366087318406616.4,Reverse,4.420745495295262
58.06810091873848,-105.48267176216636,58.40565311522225,Pacific,Moderate,0,1,4378699787172825.0,Normal,1.0226416614517448
-25.16568454597268,5.966146240552462,167.0317812046418,Eurasian,Low,2,6,1143444281205135.2,Reverse,8.441612010138643
-67.12910772266073,-178.0179123022485,35.32891648500983,Indian,Moderate,4,3,363774286538321.4,Strike-slip,3.352948037987268
4.003786809864792,-177.2409482462789,24.60078717127078,Indian,Low,2,4,399105601194306.9,Strike-slip,6.28214301021465
48.598839557749955,-101.1352287233312,10.840571114073988,South American,Moderate,5,5,570300434814279.6,Reverse,5.966902030730318
-51.15221505056823,-166.7803094997044,11.495469385747674,North America,High,4,8,972349832657691.4,Strike-slip,5.760381428460741
22.120285647420047,-141.1107285129511,39.68951214167225,Eurasian,High,4,3,2282578172563981.0,Reverse,5.2314098181042565
-74.63745630112176,-58.01016623804942,63.388374031015836,African,High,2,4,221029686721585.28,Normal,2.1329585008819527
-80.69729018965062,108.9308446487326,5.883552599929903,North America,High,3,2,88179401793597.42,Strike-slip,3.02545166943169
5.643833682266646,25.9375116129483,196.43723819775246,Eurasian,Low,3,3,520458746924464.4,Strike-slip,5.217692641432701
7.314321889819169,4.560381344309917,98.49298161759341,Indian,Low,2,2,281641000010606.75,Reverse,7.604082064372333
24.737382269677184,-74.3440236450762,61.837824362421706,South American,Moderate,3,6,858098886717338.8,Strike-slip,4.387900735853767
40.69644007007909,155.43133899581392,123.39701307128163,North America,High,2,5,1201359013746077.8,Normal,2.3353029774151777
85.65337430325624,-37.074585154610986,5.850923825637952,Indian,High,1,2,372130850203444.06,Strike-slip,1.2914998232488337
2.9340626942151573,-148.64660395352226,45.35060524357904,Eurasian,Low,2,0,1156616330453395.0,Strike-slip,6.467099031446217
-31.867834870575727,42.14394580240847,69.61527994714196,North America,Moderate,1,4,420295417822565.7,Strike-slip,4.310059735590482
53.13351505836667,-139.01817834842348,123.48447936547969,African,Low,1,4,1007770640623489.2,Reverse,1.628338033603777
-41.25019477282664,-55.71966859139084,107.10168988319849,North America,Moderate,6,8,1002559130615219.2,Normal,6.570201919882853
-10.985144272985508,2.6682979384112,22.710928973626668,Indian,Moderate,2,4,325951360431579.4,Normal,2.3682085776893587
-75.87785135839212,134.7201088866633,197.97322092784577,North America,Low,1,3,1009840030143825.2,Strike-slip,5.081144434733094
-85.43686618521765,-2.323231077557267,9.294884350655847,African,Moderate,2,6,479577465671253.9,Strike-slip,3.2556917756917443
83.27671464202652,72.81315577139912,145.63577436677323,South American,Moderate,1,4,410158521502821.94,Reverse,8.885210579906003
60.47642169219705,177.41406203966534,247.68808471132363,South American,Moderate,2,7,341487638642907.56,Normal,2.5545925964404903
35.27535709686563,-132.66391683672663,13.648994567686989,Indian,Low,4,5,424105658882352.6,Strike-slip,4.279266693878256
-16.388470005431415,-81.09665081297297,89.62602841873883,Eurasian,High,1,5,1545266140077273.5,Normal,9.135442371452053
-58.807022387247756,-37.952612784847304,2.878361790551316,Indian,Moderate,1,5,281274397747724.62,Strike-slip,3.3685266194448387
-61.84133231920451,-28.141855726020708,36.393332957800794,South American,High,4,4,1145664290528129.8,Strike-slip,6.301338467099001
-44.95627833037284,-32.032412904403515,50.83791107907176,Pacific,High,4,6,2308810279129373.5,Reverse,3.3505433933569266
8.860799647101686,146.73996092035975,60.8326600781078,Pacific,Low,2,2,431443043212367.44,Normal,1.496074812055241
38.62726608601122,77.05175200806832,192.35245259149835,North America,Low,3,5,29956307666105.793,Normal,6.147925094158635
28.835527809191632,38.84587707265334,78.08543773435899,African,Moderate,3,4,24913816907357.414,Strike-slip,8.744283817568064
-39.61189854973029,-68.62582156939845,45.94709635301224,North America,Low,3,9,150245019931532.88,Strike-slip,4.573082005106826
81.87575051937495,116.5645383196661,116.13156326359314,Pacific,High,1,2,116584203029462.31,Reverse,6.135588884232204
42.82144500523833,163.82178413459604,210.45121152342713,South American,Moderate,1,7,1378664541845354.5,Strike-slip,5.980085719309608
9.783729452052128,115.63138171808157,1.5619273546969876,North America,High,0,4,349345749517981.4,Normal,4.235807323650883
20.1097343221834,-179.43656213106976,283.27394864508864,Indian,Low,0,4,1057018739842413.8,Reverse,6.034069748882575
-14.47198876299781,49.10449326602654,6.304850318151295,African,Moderate,2,7,43383016687016.375,Normal,2.8338627597707498
-45.408421889791654,-161.59126268084373,117.88631601451627,Indian,Moderate,2,6,350608064835201.94,Reverse,3.9023411414274687
-25.924917842772913,-87.26140067986013,23.027837643061346,African,Low,3,5,266764034355985.62,Normal,4.480869707261376
46.41229988358643,-158.57110787480218,9.923939530680478,South American,Moderate,3,4,324180801256644.3,Strike-slip,8.276078152062325
-87.40917204664395,37.366363061779595,40.5692519574165,North America,High,3,2,211607558898216.47,Normal,3.634996053499294
-69.10692470875507,67.17236885733845,72.2891811406658,African,Moderate,2,4,962114854490560.5,Normal,6.216233433042437
-81.7195244360845,-138.78445029627414,33.570055017166595,Indian,Moderate,2,4,1086702106282180.0,Reverse,2.420634536770088
-82.66881558258538,-41.81800210380737,3.9277400251703973,North America,Low,1,3,160715251789013.25,Normal,2.7731275614853406
63.982905121981304,-15.754856776004885,64.04611413301755,North America,Moderate,1,5,1351491023352602.5,Strike-slip,6.335859879139798
36.658414688404264,-47.140912166070024,162.88379469839384,Indian,High,3,3,287742709301662.8,Reverse,7.360789346299432
-4.648710764281461,-136.4309998253305,33.82647585864246,Pacific,High,6,3,332571358448698.44,Reverse,4.6590545887365336
-72.38985108281973,-29.178795532508843,17.06395670033046,African,Moderate,0,3,1764971524659507.8,Normal,3.515897270999899
-1.5091424789701762,90.42409721103053,40.910206566037566,Indian,High,2,5,2314312746589009.5,Reverse,8.692444003390452
-4.7750812594981795,-154.43724076802803,3.4699921053106304,South American,Moderate,2,5,1741577779213793.8,Strike-slip,1.7222703354413844
-58.82366341619726,-151.13519493051476,120.22576343434565,Eurasian,Low,2,4,159890411023506.25,Normal,6.986428138844124
-11.906703137164854,-52.28233493904568,122.54624088830292,Indian,Low,1,4,7219231666191583.0,Strike-slip,6.711536747723926
-18.26914780847278,159.02125618281303,62.07131381237069,North America,High,2,6,1115215608444795.2,Normal,6.712206464550147
20.853017649398964,60.68615282024905,30.48976152329032,North America,Low,2,10,714715353457956.5,Normal,8.918783999811719
24.316857156175885,64.32118440212332,112.5848724613747,Indian,Moderate,2,8,3097574712760412.5,Reverse,7.053712708827129
-81.84527824103199,-49.70880329836862,56.628455026060685,Eurasian,Moderate,1,1,1700349953093590.2,Reverse,3.214086704686257
-22.569729367235183,33.717884835073846,122.38177168692485,Indian,Moderate,2,7,1176821556912765.5,Reverse,3.6806830180907832
22.654784828562555,-176.35277375001237,69.87419242047164,Eurasian,Moderate,0,4,1822614106320622.8,Normal,4.019998758799049
0.5645265444157843,48.994576707435186,107.40490783600865,Eurasian,Low,2,6,486891971109488.8,Reverse,0.7772780668829545
64.16817141389802,148.7833011274452,63.88932568157265,South American,Low,2,4,1153401514414909.2,Strike-slip,8.721592838674313
28.564853691410107,40.52644860413491,37.4273374390215,African,Moderate,3,7,211437360323912.75,Reverse,1.161973434783235
-60.671803125342656,134.5314936478842,221.81582090023636,North America,Moderate,0,5,4422901569520629.5,Strike-slip,6.7981485388772445
-77.29762546792263,80.63029996779375,54.52671589122305,North America,Moderate,1,2,889117540156938.8,Reverse,7.071449043589805
25.635470077136816,-136.5989700946715,65.03673182872947,Eurasian,Moderate,2,1,1683284943287620.2,Normal,8.093435455674857
-85.22796410250807,144.88319062290304,17.436071347875068,North America,Low,5,10,523134198652658.56,Reverse,5.480260300359703
15.439604629223396,-156.08021603192105,68.779633937162,Pacific,High,2,3,1421253655215545.0,Strike-slip,7.027379814708832
79.24144345649236,12.228290117194973,59.340105755271075,Eurasian,Moderate,3,6,490018434984165.3,Strike-slip,3.2245063201935595
13.58535201765821,-128.83063543435526,14.305823046866115,North America,Low,3,2,891610526581687.5,Reverse,7.21025609821511
-20.12941328282605,-175.78562013687454,4.300536942012259,Pacific,Moderate,0,4,1505685359444018.0,Strike-slip,3.590741635356973
25.791879319623575,-28.067666354049948,64.90741968597895,South American,High,2,8,123834461111866.58,Normal,8.625546305840265
-7.514479711527002,-73.78534524450376,100.98342659451349,North America,High,1,6,441277564110635.2,Reverse,1.9704362698974451
8.21102207686829,-5.039822232862917,51.875641354886426,Pacific,Low,1,3,787319295952724.1,Strike-slip,3.341815796065582
79.46366557977453,27.7919592244383,18.002748951383982,Indian,Moderate,2,3,406462164135621.4,Reverse,4.9889250639961755
